# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g1cea80379" 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_170)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_171)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_172)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_173)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_174)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_175)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_176)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_177)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_178)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_179)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_180)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_181)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_182)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_183)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_184)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_185)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_186)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_187)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_188)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_189)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_190)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_191)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_192)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_193)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_194)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_195)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_196)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_197)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_198)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_199)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_200)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_201)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_202)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_203)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_204)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_205)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_206)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_207)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_208)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_209)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_210)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_211)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_212)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_213)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_214)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_215)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_216)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_217)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_218)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_219)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_220)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_221)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_222)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_223)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_224)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_225)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_226)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_227)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_228)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_229)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_230)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_231)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_232)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_233)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_234)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_235)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_236)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_237)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_238)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_239)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_240)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_241)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_242)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_243)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_244)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_245)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_246)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_247)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_248)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_249)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_250)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_251)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_252)_ 1.39900000000000002e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_253)_ 1.39895705803620789e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_254)_ 1.39889561495296402e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_255)_ 1.39883376031510096e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_256)_ 1.39877149118479132e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_257)_ 1.39870880458630573e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_258)_ 1.39864569750539669e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_259)_ 1.39858216688866932e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_260)_ 1.39851820964293889e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_261)_ 1.39845382263457623e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_262)_ 1.39838900268883748e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_263)_ 1.39832374658918148e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_264)_ 1.39825805107657075e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_265)_ 1.39819191284875899e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_266)_ 1.39812532855956313e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_267)_ 1.39805829481811958e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_268)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_269)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_270)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_271)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_272)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_273)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_274)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_275)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_276)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_277)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_278)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_279)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_280)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_281)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_282)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_283)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_284)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_285)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_286)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_287)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_288)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_289)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_290)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_291)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_292)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_293)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_294)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_295)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_296)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_297)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_298)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_299)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_300)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_301)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_302)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_303)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_304)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_305)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_306)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_307)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_308)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_309)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_310)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_311)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_312)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_313)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_314)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_315)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_316)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_317)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_318)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_319)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_320)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_321)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_322)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_323)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_324)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_325)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_326)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_327)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_328)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_329)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_330)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_331)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_332)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_333)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_334)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_335)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_336)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_337)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_338)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_339)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_340)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_341)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_342)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_343)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_344)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_345)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_346)_ 1.39793027109535419e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_347)_ 1.39781006603924123e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_348)_ 1.39768886673721475e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_349)_ 1.39756666055256780e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_350)_ 1.39744343459495859e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_351)_ 1.39731917571363038e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_352)_ 1.39719387049040709e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_353)_ 1.39706750523244754e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_354)_ 1.39700000000000006e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_355)_ 1.39700000000000006e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_356)_ 1.39700000000000006e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_357)_ 1.39700000000000006e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_358)_ 1.39700000000000006e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_359)_ 1.39700000000000006e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_360)_ 1.39700000000000006e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_361)_ 1.39700000000000006e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_362)_ 1.39700000000000006e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_363)_ 1.39700000000000006e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_364)_ 1.39700000000000006e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_365)_ 1.39700000000000006e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_366)_ 1.39700000000000006e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_367)_ 1.39700000000000006e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_368)_ 1.39700000000000006e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_369)_ 1.39700000000000006e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_370)_ 1.39700000000000006e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_371)_ 1.39700000000000006e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_372)_ 1.39700000000000006e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_373)_ 1.39700000000000006e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_374)_ 1.39700000000000006e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_375)_ 1.39698631428797597e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_376)_ 1.39683118552487997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_377)_ 1.39667456306779023e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_378)_ 1.39651642307537198e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_379)_ 1.39635674111572303e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_380)_ 1.39619549214677754e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_381)_ 1.39603265049589051e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_382)_ 1.39600000000000009e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_383)_ 1.39600000000000009e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_384)_ 1.39600000000000009e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_385)_ 1.39600000000000009e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_386)_ 1.39600000000000009e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_387)_ 1.39600000000000009e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_388)_ 1.39600000000000009e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_389)_ 1.39600000000000009e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_390)_ 1.39600000000000009e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_391)_ 1.39600000000000009e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_392)_ 1.39600000000000009e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_393)_ 1.39594132402121591e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_394)_ 1.39575479174881441e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_395)_ 1.39556622388735949e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_396)_ 1.39537558208044334e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_397)_ 1.39518282685780584e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_398)_ 1.39499999999999993e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_399)_ 1.39499999999999993e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_400)_ 1.39499999999999993e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_401)_ 1.39499999999999993e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_402)_ 1.39499999999999993e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_403)_ 1.39498038695528965e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_404)_ 1.39477221051276672e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_405)_ 1.39456156598432859e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_406)_ 1.39434840177717572e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_407)_ 1.39413266464091059e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_408)_ 1.39399999999999995e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_409)_ 1.39399999999999995e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_410)_ 1.39399999999999995e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_411)_ 1.39399999999999995e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_412)_ 1.39399999999999995e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_413)_ 1.39377923834508923e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_414)_ 1.39354274040739394e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_415)_ 1.39330315998175891e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_416)_ 1.39306042480668761e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_417)_ 1.39299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_418)_ 1.39299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_419)_ 1.39299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_420)_ 1.39299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_421)_ 1.39280015156564669e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_422)_ 1.39253856188273009e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_423)_ 1.39227325603468799e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_424)_ 1.39200413761032635e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_425)_ 1.39172877215783579e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_426)_ 1.39144931881073646e+01 OP 
